WorkItemID,ProjectID,WorkItemCode,WorkItemName,WorkItemCategory,WorkItemType,PlannedStartDate,PlannedFinishDate,Quantity,UnitOfMeasure,Priority,CurrentStatusID
WIT-003080,PRJ-001,PRJ-001-ITEM-003080,Utilize Collaborative Web Services Package,Electrical,Task,2025-12-14,2026-03-03,319.66,m2,Low,STS-005
WIT-003081,PRJ-002,PRJ-002-ITEM-003081,Grow Synergistic Portals Package,Interior,Inspection,2026-05-05,2026-08-25,449.9,m3,Medium,STS-006
WIT-003082,PRJ-003,PRJ-003-ITEM-003082,Re-Contextualize Strategic Convergence Package,Exterior,Milestone,2025-09-16,2025-11-18,311.8,ea,High,STS-004
WIT-003083,PRJ-004,PRJ-004-ITEM-003083,Architect B2C Interfaces Package,Safety,Package,2026-04-03,2026-04-20,424.88,lot,Critical,STS-004
WIT-003084,PRJ-005,PRJ-005-ITEM-003084,Brand Open-Source Markets Package,Structure,Task,2026-02-28,2026-06-13,98.38,hr,Low,STS-007
WIT-003085,PRJ-001,PRJ-001-ITEM-003085,Empower Out-Of-The-Box Platforms Package,Mechanical,Inspection,2026-02-20,2026-04-04,133.25,m2,Medium,STS-002
WIT-003086,PRJ-002,PRJ-002-ITEM-003086,Visualize Enterprise E-Commerce Package,Electrical,Milestone,2025-10-30,2025-12-16,224.15,m3,High,STS-004
WIT-003087,PRJ-003,PRJ-003-ITEM-003087,Envisioneer Dynamic Interfaces Package,Interior,Package,2025-10-16,2025-11-21,163.66,ea,Critical,STS-001
WIT-003088,PRJ-004,PRJ-004-ITEM-003088,Expedite Efficient Deliverables Package,Exterior,Task,2025-12-25,2026-03-01,324.61,lot,Low,STS-004
WIT-003089,PRJ-005,PRJ-005-ITEM-003089,Synthesize User-Centric Platforms Package,Safety,Inspection,2026-05-20,2026-06-25,27.46,hr,Medium,STS-006
WIT-003090,PRJ-001,PRJ-001-ITEM-003090,Streamline Interactive Initiatives Package,Structure,Milestone,2026-05-24,2026-09-04,345.19,m2,High,STS-004
WIT-003091,PRJ-002,PRJ-002-ITEM-003091,Embrace Scalable Paradigms Package,Mechanical,Package,2026-01-04,2026-02-17,88.75,m3,Critical,STS-005
WIT-003092,PRJ-003,PRJ-003-ITEM-003092,Empower Web-Enabled Partnerships Package,Electrical,Task,2026-03-13,2026-07-08,101.13,ea,Low,STS-004
WIT-003093,PRJ-004,PRJ-004-ITEM-003093,Transform Efficient E-Services Package,Interior,Inspection,2026-05-12,2026-06-11,1.46,lot,Medium,STS-004
WIT-003094,PRJ-005,PRJ-005-ITEM-003094,Strategize Impactful Platforms Package,Exterior,Milestone,2025-12-14,2025-12-20,20.44,hr,High,STS-005
WIT-003095,PRJ-001,PRJ-001-ITEM-003095,Drive Real-Time Models Package,Safety,Package,2025-11-26,2026-01-24,137.2,m2,Critical,STS-003
WIT-003096,PRJ-002,PRJ-002-ITEM-003096,Leverage Best-Of-Breed Convergence Package,Structure,Task,2025-12-29,2026-03-09,459.28,m3,Low,STS-004
WIT-003097,PRJ-003,PRJ-003-ITEM-003097,Envisioneer Front-End Synergies Package,Mechanical,Inspection,2026-04-06,2026-08-03,108.32,ea,Medium,STS-003
WIT-003098,PRJ-004,PRJ-004-ITEM-003098,Reinvent Compelling Content Package,Electrical,Milestone,2025-11-23,2026-02-22,232.39,lot,High,STS-004
WIT-003099,PRJ-005,PRJ-005-ITEM-003099,Leverage Turn-Key Methodologies Package,Interior,Package,2025-08-07,2025-09-16,422.36,hr,Critical,STS-004
WIT-003100,PRJ-001,PRJ-001-ITEM-003100,Leverage Viral Supply-Chains Package,Exterior,Task,2025-09-28,2025-12-05,63.99,m2,Low,STS-005
WIT-003101,PRJ-002,PRJ-002-ITEM-003101,Orchestrate Value-Added Web Services Package,Safety,Inspection,2026-04-05,2026-07-11,63.1,m3,Medium,STS-007
WIT-003102,PRJ-003,PRJ-003-ITEM-003102,Brand Open-Source Web-Readiness Package,Structure,Milestone,2026-02-02,2026-04-24,435.18,ea,High,STS-003
WIT-003103,PRJ-004,PRJ-004-ITEM-003103,Morph Intuitive Communities Package,Mechanical,Package,2025-12-25,2026-02-15,441.16,lot,Critical,STS-004
WIT-003104,PRJ-005,PRJ-005-ITEM-003104,Expedite Synergistic Info-Mediaries Package,Electrical,Task,2025-02-10,2025-02-27,287.57,hr,Low,STS-004
WIT-003105,PRJ-001,PRJ-001-ITEM-003105,Implement Holistic Action-Items Package,Interior,Inspection,2026-04-16,2026-05-03,78.68,m2,Medium,STS-003
WIT-003106,PRJ-002,PRJ-002-ITEM-003106,Embrace Revolutionary Web-Readiness Package,Exterior,Milestone,2026-04-12,2026-05-20,458.3,m3,High,STS-004
WIT-003107,PRJ-003,PRJ-003-ITEM-003107,Innovate Distributed E-Services Package,Safety,Package,2026-03-10,2026-06-01,227.93,ea,Critical,STS-003
WIT-003108,PRJ-004,PRJ-004-ITEM-003108,Deliver Frictionless Eyeballs Package,Structure,Task,2026-05-09,2026-06-01,290.05,lot,Low,STS-004
WIT-003109,PRJ-005,PRJ-005-ITEM-003109,Transform Seamless Supply-Chains Package,Mechanical,Inspection,2025-04-16,2025-04-30,204.85,hr,Medium,STS-005
WIT-003110,PRJ-001,PRJ-001-ITEM-003110,Synthesize Cross-Media Users Package,Electrical,Milestone,2026-02-24,2026-05-13,170.83,m2,High,STS-004
WIT-003111,PRJ-002,PRJ-002-ITEM-003111,Repurpose Holistic Portals Package,Interior,Package,2026-01-18,2026-04-26,437.57,m3,Critical,STS-003
WIT-003112,PRJ-003,PRJ-003-ITEM-003112,Target Value-Added Convergence Package,Exterior,Task,2025-12-21,2026-03-15,79.6,ea,Low,STS-004
WIT-003113,PRJ-004,PRJ-004-ITEM-003113,Unleash Open-Source Deliverables Package,Safety,Inspection,2026-02-11,2026-03-19,153.93,lot,Medium,STS-004
WIT-003114,PRJ-005,PRJ-005-ITEM-003114,Syndicate One-To-One Niches Package,Structure,Milestone,2026-05-11,2026-09-07,141.34,hr,High,STS-004
WIT-003115,PRJ-001,PRJ-001-ITEM-003115,Mesh Vertical Eyeballs Package,Mechanical,Package,2026-05-26,2026-06-04,330.4,m2,Critical,STS-004
WIT-003116,PRJ-002,PRJ-002-ITEM-003116,Iterate Magnetic Web Services Package,Electrical,Task,2026-03-19,2026-06-09,56.57,m3,Low,STS-003
WIT-003117,PRJ-003,PRJ-003-ITEM-003117,Seize Rich Web-Readiness Package,Interior,Inspection,2025-09-26,2025-10-17,67.06,ea,Medium,STS-004
WIT-003118,PRJ-004,PRJ-004-ITEM-003118,Maximize User-Centric Relationships Package,Exterior,Milestone,2026-01-20,2026-04-15,437.44,lot,High,STS-003
WIT-003119,PRJ-005,PRJ-005-ITEM-003119,Extend E-Business Solutions Package,Safety,Package,2025-07-13,2025-07-26,472.11,hr,Critical,STS-007
WIT-003120,PRJ-001,PRJ-001-ITEM-003120,Whiteboard Sticky Niches Package,Structure,Task,2026-01-26,2026-05-19,380.28,m2,Low,STS-004
WIT-003121,PRJ-002,PRJ-002-ITEM-003121,Productize Customized Deliverables Package,Mechanical,Inspection,2026-05-10,2026-05-20,368.84,m3,Medium,STS-004
WIT-003122,PRJ-003,PRJ-003-ITEM-003122,Morph Cross-Media Supply-Chains Package,Electrical,Milestone,2025-10-08,2026-01-10,174.59,ea,High,STS-004
WIT-003123,PRJ-004,PRJ-004-ITEM-003123,Benchmark Next-Generation Niches Package,Interior,Package,2026-03-18,2026-07-15,143.47,lot,Critical,STS-006
WIT-003124,PRJ-005,PRJ-005-ITEM-003124,Aggregate Revolutionary Applications Package,Exterior,Task,2025-10-01,2025-11-07,428.43,hr,Low,STS-004
WIT-003125,PRJ-001,PRJ-001-ITEM-003125,Scale Cross-Platform E-Business Package,Safety,Inspection,2026-03-22,2026-05-18,364.57,m2,Medium,STS-003
WIT-003126,PRJ-002,PRJ-002-ITEM-003126,Brand Ubiquitous Networks Package,Structure,Milestone,2025-11-27,2025-12-02,123.04,m3,High,STS-004
WIT-003127,PRJ-003,PRJ-003-ITEM-003127,Envisioneer One-To-One Synergies Package,Mechanical,Package,2025-12-14,2026-02-11,363.78,ea,Critical,STS-005
WIT-003128,PRJ-004,PRJ-004-ITEM-003128,Re-Contextualize B2B Bandwidth Package,Electrical,Task,2026-04-29,2026-08-03,200.58,lot,Low,STS-004
WIT-003129,PRJ-005,PRJ-005-ITEM-003129,Mesh Distributed E-Business Package,Interior,Inspection,2025-05-30,2025-09-10,334.62,hr,Medium,STS-007
WIT-003130,PRJ-001,PRJ-001-ITEM-003130,Repurpose Granular Content Package,Exterior,Milestone,2026-04-06,2026-05-29,239.77,m2,High,STS-004
WIT-003131,PRJ-002,PRJ-002-ITEM-003131,Envisioneer Innovative Technologies Package,Safety,Package,2026-04-18,2026-06-08,262.93,m3,Critical,STS-004
WIT-003132,PRJ-003,PRJ-003-ITEM-003132,Target Revolutionary E-Tailers Package,Structure,Task,2025-08-08,2025-11-23,488.78,ea,Low,STS-004
WIT-003133,PRJ-004,PRJ-004-ITEM-003133,Transition 24/7 Markets Package,Mechanical,Inspection,2026-02-04,2026-05-09,222.74,lot,Medium,STS-005
WIT-003134,PRJ-005,PRJ-005-ITEM-003134,Monetize Clicks-And-Mortar E-Commerce Package,Electrical,Milestone,2026-02-17,2026-05-20,187.42,hr,High,STS-004
WIT-003135,PRJ-001,PRJ-001-ITEM-003135,Repurpose Clicks-And-Mortar Markets Package,Interior,Package,2026-01-16,2026-03-01,67.81,m2,Critical,STS-005
WIT-003136,PRJ-002,PRJ-002-ITEM-003136,Enable Cross-Media Technologies Package,Exterior,Task,2026-01-16,2026-04-27,44.14,m3,Low,STS-003
WIT-003137,PRJ-003,PRJ-003-ITEM-003137,Repurpose B2C Infrastructures Package,Safety,Inspection,2026-02-12,2026-03-23,214.52,ea,Medium,STS-004
WIT-003138,PRJ-004,PRJ-004-ITEM-003138,Orchestrate 24/365 E-Commerce Package,Structure,Milestone,2026-01-31,2026-03-27,173.86,lot,High,STS-002
WIT-003139,PRJ-005,PRJ-005-ITEM-003139,Redefine Strategic Technologies Package,Mechanical,Package,2026-05-03,2026-05-27,397.0,hr,Critical,STS-004
WIT-003140,PRJ-001,PRJ-001-ITEM-003140,Integrate Collaborative Convergence Package,Electrical,Task,2025-11-25,2026-01-22,306.34,m2,Low,STS-004
WIT-003141,PRJ-002,PRJ-002-ITEM-003141,Exploit Integrated E-Commerce Package,Interior,Inspection,2026-01-15,2026-02-17,450.69,m3,Medium,STS-007
WIT-003142,PRJ-003,PRJ-003-ITEM-003142,Productize Mission-Critical Portals Package,Exterior,Milestone,2026-01-04,2026-02-28,97.7,ea,High,STS-004
WIT-003143,PRJ-004,PRJ-004-ITEM-003143,Expedite Extensible Roi Package,Safety,Package,2026-02-12,2026-04-23,173.04,lot,Critical,STS-004
WIT-003144,PRJ-005,PRJ-005-ITEM-003144,Brand World-Class Applications Package,Structure,Task,2026-04-16,2026-06-08,253.8,hr,Low,STS-001
WIT-003145,PRJ-001,PRJ-001-ITEM-003145,Innovate 24/365 Portals Package,Mechanical,Inspection,2025-10-26,2026-01-06,75.16,m2,Medium,STS-004
WIT-003146,PRJ-002,PRJ-002-ITEM-003146,Deploy 24/365 Content Package,Electrical,Milestone,2025-12-02,2026-01-24,271.99,m3,High,STS-004
WIT-003147,PRJ-003,PRJ-003-ITEM-003147,Evolve Seamless Networks Package,Interior,Package,2025-11-28,2026-01-23,134.4,ea,Critical,STS-005
WIT-003148,PRJ-004,PRJ-004-ITEM-003148,Incubate Viral Architectures Package,Exterior,Task,2026-04-15,2026-08-09,36.01,lot,Low,STS-004
WIT-003149,PRJ-005,PRJ-005-ITEM-003149,Transform Global Deliverables Package,Safety,Inspection,2026-01-08,2026-03-24,168.97,hr,Medium,STS-001
WIT-003150,PRJ-001,PRJ-001-ITEM-003150,Scale Turn-Key Mindshare Package,Structure,Milestone,2026-02-20,2026-05-17,130.38,m2,High,STS-004
WIT-003151,PRJ-002,PRJ-002-ITEM-003151,Target Synergistic E-Commerce Package,Mechanical,Package,2026-02-26,2026-06-03,302.98,m3,Critical,STS-004
WIT-003152,PRJ-003,PRJ-003-ITEM-003152,Deploy Transparent Bandwidth Package,Electrical,Task,2026-01-30,2026-05-04,158.91,ea,Low,STS-001
WIT-003153,PRJ-004,PRJ-004-ITEM-003153,Redefine Proactive E-Markets Package,Interior,Inspection,2025-10-28,2025-12-19,458.15,lot,Medium,STS-004
WIT-003154,PRJ-005,PRJ-005-ITEM-003154,Engineer Global E-Business Package,Exterior,Milestone,2025-04-12,2025-05-01,119.1,hr,High,STS-005
WIT-003155,PRJ-001,PRJ-001-ITEM-003155,Generate Interactive Applications Package,Safety,Package,2025-12-28,2026-02-10,454.74,m2,Critical,STS-002
WIT-003156,PRJ-002,PRJ-002-ITEM-003156,Disintermediate End-To-End E-Business Package,Structure,Task,2026-04-27,2026-06-14,341.22,m3,Low,STS-002
WIT-003157,PRJ-003,PRJ-003-ITEM-003157,Productize Distributed Markets Package,Mechanical,Inspection,2026-02-28,2026-05-29,25.72,ea,Medium,STS-003
WIT-003158,PRJ-004,PRJ-004-ITEM-003158,Enable Wireless Web Services Package,Electrical,Milestone,2026-03-19,2026-05-02,319.53,lot,High,STS-005
WIT-003159,PRJ-005,PRJ-005-ITEM-003159,Target Ubiquitous Markets Package,Interior,Package,2025-02-07,2025-02-27,105.51,hr,Critical,STS-004
WIT-003160,PRJ-001,PRJ-001-ITEM-003160,Streamline Real-Time Experiences Package,Exterior,Task,2025-10-04,2025-10-11,389.79,m2,Low,STS-004
WIT-003161,PRJ-002,PRJ-002-ITEM-003161,Facilitate Mission-Critical Technologies Package,Safety,Inspection,2025-11-21,2025-12-21,143.68,m3,Medium,STS-003
WIT-003162,PRJ-003,PRJ-003-ITEM-003162,Syndicate Open-Source Markets Package,Structure,Milestone,2026-03-09,2026-05-16,19.18,ea,High,STS-004
WIT-003163,PRJ-004,PRJ-004-ITEM-003163,Extend Scalable E-Tailers Package,Mechanical,Package,2025-12-04,2025-12-17,222.15,lot,Critical,STS-002
WIT-003164,PRJ-005,PRJ-005-ITEM-003164,Orchestrate Rich Channels Package,Electrical,Task,2026-03-10,2026-05-20,434.57,hr,Low,STS-004
WIT-003165,PRJ-001,PRJ-001-ITEM-003165,Productize B2C Content Package,Interior,Inspection,2025-11-27,2026-02-10,56.29,m2,Medium,STS-006
WIT-003166,PRJ-002,PRJ-002-ITEM-003166,Drive Clicks-And-Mortar Models Package,Exterior,Milestone,2026-02-08,2026-05-29,265.37,m3,High,STS-004
WIT-003167,PRJ-003,PRJ-003-ITEM-003167,Scale 24/365 Initiatives Package,Safety,Package,2026-04-01,2026-04-28,182.69,ea,Critical,STS-006
WIT-003168,PRJ-004,PRJ-004-ITEM-003168,Implement B2C Metrics Package,Structure,Task,2025-11-13,2025-12-10,462.14,lot,Low,STS-004
WIT-003169,PRJ-005,PRJ-005-ITEM-003169,Mesh Mission-Critical Action-Items Package,Mechanical,Inspection,2025-05-08,2025-07-07,272.9,hr,Medium,STS-002
WIT-003170,PRJ-001,PRJ-001-ITEM-003170,Transform Collaborative Web-Readiness Package,Electrical,Milestone,2025-11-20,2026-01-18,494.73,m2,High,STS-003
WIT-003171,PRJ-002,PRJ-002-ITEM-003171,Grow Impactful Markets Package,Interior,Package,2026-04-25,2026-06-16,33.54,m3,Critical,STS-004
WIT-003172,PRJ-003,PRJ-003-ITEM-003172,Monetize Wireless Info-Mediaries Package,Exterior,Task,2025-09-18,2026-01-06,251.33,ea,Low,STS-005
WIT-003173,PRJ-004,PRJ-004-ITEM-003173,Transition Web-Enabled Users Package,Safety,Inspection,2025-12-28,2026-04-19,252.37,lot,Medium,STS-003
WIT-003174,PRJ-005,PRJ-005-ITEM-003174,Transition Visionary Web Services Package,Structure,Milestone,2025-08-24,2025-10-23,254.15,hr,High,STS-003
WIT-003175,PRJ-001,PRJ-001-ITEM-003175,Embrace User-Centric Eyeballs Package,Mechanical,Package,2026-04-29,2026-08-18,219.77,m2,Critical,STS-003
WIT-003176,PRJ-002,PRJ-002-ITEM-003176,Reinvent B2B Web Services Package,Electrical,Task,2025-10-19,2026-01-09,329.75,m3,Low,STS-004
WIT-003177,PRJ-003,PRJ-003-ITEM-003177,Leverage 24/365 Info-Mediaries Package,Interior,Inspection,2025-11-03,2025-12-09,285.25,ea,Medium,STS-004
WIT-003178,PRJ-004,PRJ-004-ITEM-003178,Envisioneer Distributed Web Services Package,Exterior,Milestone,2026-04-22,2026-07-20,355.0,lot,High,STS-007
WIT-003179,PRJ-005,PRJ-005-ITEM-003179,Benchmark Rich Relationships Package,Safety,Package,2025-04-21,2025-05-20,322.4,hr,Critical,STS-004
WIT-003180,PRJ-001,PRJ-001-ITEM-003180,Empower Impactful Architectures Package,Structure,Task,2026-05-19,2026-06-22,3.2,m2,Low,STS-005
WIT-003181,PRJ-002,PRJ-002-ITEM-003181,Target Next-Generation E-Commerce Package,Mechanical,Inspection,2025-11-21,2026-01-10,223.84,m3,Medium,STS-006
WIT-003182,PRJ-003,PRJ-003-ITEM-003182,Utilize Front-End Bandwidth Package,Electrical,Milestone,2025-09-28,2026-01-20,38.42,ea,High,STS-004
WIT-003183,PRJ-004,PRJ-004-ITEM-003183,Maximize Integrated Synergies Package,Interior,Package,2025-12-03,2025-12-08,215.87,lot,Critical,STS-003
WIT-003184,PRJ-005,PRJ-005-ITEM-003184,Monetize Robust Experiences Package,Exterior,Task,2026-04-29,2026-06-26,138.56,hr,Low,STS-004
WIT-003185,PRJ-001,PRJ-001-ITEM-003185,Productize Visionary Paradigms Package,Safety,Inspection,2026-05-12,2026-05-26,328.09,m2,Medium,STS-004
WIT-003186,PRJ-002,PRJ-002-ITEM-003186,Enable Plug-And-Play Bandwidth Package,Structure,Milestone,2026-02-25,2026-05-04,498.83,m3,High,STS-005
WIT-003187,PRJ-003,PRJ-003-ITEM-003187,Implement Granular Convergence Package,Mechanical,Package,2025-11-17,2025-12-27,458.23,ea,Critical,STS-005
WIT-003188,PRJ-004,PRJ-004-ITEM-003188,Iterate Best-Of-Breed Convergence Package,Electrical,Task,2026-04-30,2026-05-30,483.51,lot,Low,STS-005
WIT-003189,PRJ-005,PRJ-005-ITEM-003189,Synergize Innovative Roi Package,Interior,Inspection,2026-03-17,2026-05-28,434.14,hr,Medium,STS-005
WIT-003190,PRJ-001,PRJ-001-ITEM-003190,Orchestrate Synergistic Experiences Package,Exterior,Milestone,2026-05-14,2026-06-06,375.05,m2,High,STS-001
WIT-003191,PRJ-002,PRJ-002-ITEM-003191,Facilitate Ubiquitous Channels Package,Safety,Package,2026-05-17,2026-06-27,69.28,m3,Critical,STS-003
WIT-003192,PRJ-003,PRJ-003-ITEM-003192,Generate Seamless Interfaces Package,Structure,Task,2025-11-18,2025-12-08,246.05,ea,Low,STS-005
WIT-003193,PRJ-004,PRJ-004-ITEM-003193,Redefine Compelling Architectures Package,Mechanical,Inspection,2025-11-13,2026-02-04,9.4,lot,Medium,STS-004
WIT-003194,PRJ-005,PRJ-005-ITEM-003194,Expedite Viral Networks Package,Electrical,Milestone,2026-02-04,2026-05-06,477.74,hr,High,STS-002
WIT-003195,PRJ-001,PRJ-001-ITEM-003195,Revolutionize Back-End Channels Package,Interior,Package,2026-03-17,2026-04-22,158.6,m2,Critical,STS-001
WIT-003196,PRJ-002,PRJ-002-ITEM-003196,Benchmark Cross-Media Applications Package,Exterior,Task,2026-02-13,2026-03-16,94.58,m3,Low,STS-001
WIT-003197,PRJ-003,PRJ-003-ITEM-003197,E-Enable Wireless Partnerships Package,Safety,Inspection,2026-03-29,2026-04-23,240.13,ea,Medium,STS-002
WIT-003198,PRJ-004,PRJ-004-ITEM-003198,Utilize Granular E-Services Package,Structure,Milestone,2025-11-04,2026-01-26,379.24,lot,High,STS-005
WIT-003199,PRJ-005,PRJ-005-ITEM-003199,Repurpose Sticky Models Package,Mechanical,Package,2025-04-18,2025-07-28,218.99,hr,Critical,STS-004
WIT-003200,PRJ-001,PRJ-001-ITEM-003200,Syndicate World-Class E-Services Package,Electrical,Task,2026-05-23,2026-06-15,23.99,m2,Low,STS-004
WIT-003201,PRJ-002,PRJ-002-ITEM-003201,Transform Virtual Architectures Package,Interior,Inspection,2026-01-10,2026-02-08,231.85,m3,Medium,STS-001
WIT-003202,PRJ-003,PRJ-003-ITEM-003202,Deploy Innovative Markets Package,Exterior,Milestone,2026-05-22,2026-07-20,365.11,ea,High,STS-002
WIT-003203,PRJ-004,PRJ-004-ITEM-003203,Embrace Robust Partnerships Package,Safety,Package,2026-01-23,2026-05-01,204.89,lot,Critical,STS-004
WIT-003204,PRJ-005,PRJ-005-ITEM-003204,Engineer Out-Of-The-Box Metrics Package,Structure,Task,2026-01-11,2026-04-09,218.69,hr,Low,STS-004
WIT-003205,PRJ-001,PRJ-001-ITEM-003205,E-Enable Proactive Roi Package,Mechanical,Inspection,2026-05-05,2026-07-17,289.93,m2,Medium,STS-006
WIT-003206,PRJ-002,PRJ-002-ITEM-003206,Transform Customized Architectures Package,Electrical,Milestone,2026-02-12,2026-03-09,340.8,m3,High,STS-003
WIT-003207,PRJ-003,PRJ-003-ITEM-003207,Whiteboard 24/365 Solutions Package,Interior,Package,2025-09-22,2025-11-25,254.35,ea,Critical,STS-004
WIT-003208,PRJ-004,PRJ-004-ITEM-003208,Synthesize Visionary Methodologies Package,Exterior,Task,2026-01-24,2026-03-14,214.59,lot,Low,STS-005
WIT-003209,PRJ-005,PRJ-005-ITEM-003209,Enhance 24/365 Communities Package,Safety,Inspection,2025-09-13,2026-01-04,8.94,hr,Medium,STS-005
WIT-003210,PRJ-001,PRJ-001-ITEM-003210,Transition Dynamic Infrastructures Package,Structure,Milestone,2026-02-17,2026-03-19,250.8,m2,High,STS-002
WIT-003211,PRJ-002,PRJ-002-ITEM-003211,Utilize Mission-Critical E-Tailers Package,Mechanical,Package,2026-05-25,2026-06-26,270.75,m3,Critical,STS-004
WIT-003212,PRJ-003,PRJ-003-ITEM-003212,Exploit Global Synergies Package,Electrical,Task,2025-08-14,2025-11-30,357.56,ea,Low,STS-005
WIT-003213,PRJ-004,PRJ-004-ITEM-003213,Revolutionize Transparent Networks Package,Interior,Inspection,2026-03-06,2026-05-13,138.05,lot,Medium,STS-004
WIT-003214,PRJ-005,PRJ-005-ITEM-003214,Cultivate Intuitive Supply-Chains Package,Exterior,Milestone,2026-04-03,2026-06-01,352.31,hr,High,STS-005
WIT-003215,PRJ-001,PRJ-001-ITEM-003215,Innovate Rich Solutions Package,Safety,Package,2025-11-12,2026-02-01,206.23,m2,Critical,STS-003
WIT-003216,PRJ-002,PRJ-002-ITEM-003216,Maximize Collaborative Mindshare Package,Structure,Task,2025-12-30,2026-02-06,90.28,m3,Low,STS-003
WIT-003217,PRJ-003,PRJ-003-ITEM-003217,Seize Global Partnerships Package,Mechanical,Inspection,2025-12-16,2026-02-05,207.58,ea,Medium,STS-003
WIT-003218,PRJ-004,PRJ-004-ITEM-003218,Brand Enterprise Partnerships Package,Electrical,Milestone,2026-04-06,2026-07-16,454.58,lot,High,STS-007
WIT-003219,PRJ-005,PRJ-005-ITEM-003219,Evolve End-To-End Deliverables Package,Interior,Package,2026-04-21,2026-07-25,297.21,hr,Critical,STS-005
WIT-003220,PRJ-001,PRJ-001-ITEM-003220,Transform 24/7 Models Package,Exterior,Task,2025-12-26,2026-01-11,341.46,m2,Low,STS-004
WIT-003221,PRJ-002,PRJ-002-ITEM-003221,Streamline Open-Source Web-Readiness Package,Safety,Inspection,2026-01-08,2026-02-16,370.33,m3,Medium,STS-004
WIT-003222,PRJ-003,PRJ-003-ITEM-003222,Transition Distributed Portals Package,Structure,Milestone,2025-10-28,2025-11-22,413.45,ea,High,STS-004
WIT-003223,PRJ-004,PRJ-004-ITEM-003223,Unleash Synergistic Partnerships Package,Mechanical,Package,2026-03-18,2026-04-30,37.77,lot,Critical,STS-004
WIT-003224,PRJ-005,PRJ-005-ITEM-003224,Envisioneer Intuitive Users Package,Electrical,Task,2025-06-05,2025-07-26,62.36,hr,Low,STS-007
WIT-003225,PRJ-001,PRJ-001-ITEM-003225,Incentivize Extensible Interfaces Package,Interior,Inspection,2026-04-13,2026-04-19,78.85,m2,Medium,STS-005
WIT-003226,PRJ-002,PRJ-002-ITEM-003226,Incubate One-To-One Applications Package,Exterior,Milestone,2025-11-01,2025-11-07,213.07,m3,High,STS-004
WIT-003227,PRJ-003,PRJ-003-ITEM-003227,Re-Contextualize Back-End Experiences Package,Safety,Package,2026-01-31,2026-05-17,138.19,ea,Critical,STS-002
WIT-003228,PRJ-004,PRJ-004-ITEM-003228,Integrate Cross-Platform E-Markets Package,Structure,Task,2025-10-29,2026-01-21,198.03,lot,Low,STS-005
WIT-003229,PRJ-005,PRJ-005-ITEM-003229,Aggregate Open-Source Markets Package,Mechanical,Inspection,2025-08-24,2025-10-17,151.43,hr,Medium,STS-003
WIT-003230,PRJ-001,PRJ-001-ITEM-003230,Architect Open-Source Web Services Package,Electrical,Milestone,2025-10-26,2026-01-07,328.3,m2,High,STS-005
WIT-003231,PRJ-002,PRJ-002-ITEM-003231,Incentivize Rich Partnerships Package,Interior,Package,2025-11-04,2025-11-24,69.17,m3,Critical,STS-005
